newest_detection,Month,Quarter,DOY,confidence,num_fires,centroid.latitude,centroid.longitude
2020-09-13T13:41:02+00:00,September,Q3,257,0.5,14,-12.5449084,36.3663072
2020-09-11T12:31:12+00:00,September,Q3,255,0.75,46,-12.63660983,36.97749109
2020-09-17T13:14:26+00:00,September,Q3,261,0.75,1051,-11.8616632,37.1721315
2020-09-13T13:40:55+00:00,September,Q3,257,0.5,31,-12.97003748,36.78578862
2020-09-12T12:13:01+00:00,September,Q3,256,0.5,31,-12.2077391,36.34177393
2020-09-13T13:40:53+00:00,September,Q3,257,0.5,35,-13.08854915,36.43638546
2020-09-27T00:50:54+00:00,September,Q3,271,0.75,725,-12.8635386,36.56816733
2020-09-12T12:13:02+00:00,September,Q3,256,0.5,12,-11.74357733,37.87415342
2020-09-11T21:27:05+00:00,September,Q3,255,0.5,10,-12.1193825,36.9421122
2020-09-13T13:40:55+00:00,September,Q3,257,0.75,63,-12.91221984,36.96482541
2020-09-11T12:31:17+00:00,September,Q3,255,0.5,5,-11.3064104,38.7598558
2020-09-16T12:39:38+00:00,September,Q3,260,0.5,26,-12.995541,36.42773917
2020-09-17T12:17:04+00:00,September,Q3,261,0.75,57,-13.14754764,36.3050655
2020-09-15T12:01:40+00:00,September,Q3,259,0.75,126,-12.08593494,36.98461112
2020-09-12T12:13:01+00:00,September,Q3,256,0.75,10,-12.4433027,37.2818565
2020-09-14T12:23:38+00:00,September,Q3,258,0.5,32,-12.69909422,36.59044948
2020-09-14T12:23:43+00:00,September,Q3,258,0.75,54,-11.66831204,37.272135
2020-09-15T01:34:49+00:00,September,Q3,259,0.75,61,-11.81378244,36.99441605
2020-09-19T00:01:05+00:00,September,Q3,263,0.75,354,-12.19253228,37.59995948
2020-09-13T00:18:45+00:00,September,Q3,257,0.5,6,-12.07083883,37.69227367
2020-09-13T13:40:46+00:00,September,Q3,257,0.75,120,-11.85620092,36.86008639
2020-09-15T12:01:40+00:00,September,Q3,259,0.75,99,-11.82547613,37.2521212
2020-09-13T01:51:13+00:00,September,Q3,257,0.75,29,-11.80674248,37.84622862
2020-09-17T00:46:23+00:00,September,Q3,261,0.75,113,-12.00578028,36.1264015
2020-09-13T00:18:45+00:00,September,Q3,257,0.5,6,-12.08614017,37.89967217
2020-09-14T12:23:38+00:00,September,Q3,258,0.5,43,-12.67525297,36.63201737
2020-09-13T00:18:46+00:00,September,Q3,257,0.5,12,-12.68726092,36.81387925
2020-09-13T13:41:04+00:00,September,Q3,257,0.5,14,-12.43041864,36.26730379
2020-09-13T01:51:17+00:00,September,Q3,257,0.5,10,-12.4665042,36.4359232
2020-09-13T01:51:16+00:00,September,Q3,257,0.5,6,-12.18210167,36.31452983
2020-09-13T13:41:02+00:00,September,Q3,257,0.5,14,-12.46635436,36.676835
2020-09-14T21:31:18+00:00,September,Q3,258,0.5,7,-12.7465022,36.7111168
2020-09-14T12:23:41+00:00,September,Q3,258,0.5,8,-12.16851538,36.27761463
2020-09-14T01:23:51+00:00,September,Q3,258,0.5,16,-12.20929831,36.293219
2020-09-15T13:44:14+00:00,September,Q3,259,0.75,21,-11.5941295,36.06115217
2020-09-13T13:39:24+00:00,September,Q3,257,0.5,8,-11.66642775,36.86539275
2020-09-19T01:34:15+00:00,September,Q3,263,0.5,33,-11.95948912,37.73503782
2020-09-14T21:31:18+00:00,September,Q3,258,0.75,32,-11.570915,37.93032391
2020-09-19T00:01:05+00:00,September,Q3,263,0.75,231,-12.38322901,37.59273316
2020-09-20T12:11:19+00:00,September,Q3,264,0.75,186,-11.6791415,37.50768172
2020-09-15T12:01:39+00:00,September,Q3,259,0.5,11,-12.21462518,37.95936764
2020-09-22T12:26:35+00:00,September,Q3,266,0.75,315,-11.67672987,36.97587249
2020-09-19T13:26:55+00:00,September,Q3,263,0.75,215,-11.61100316,37.86663618
2020-09-22T12:22:33+00:00,September,Q3,266,0.75,152,-12.10734327,36.11875918
2020-09-15T12:01:40+00:00,September,Q3,259,0.75,23,-12.17252579,35.90618016
2020-09-17T13:14:21+00:00,September,Q3,261,0.5,60,-12.18829042,36.19337665
2020-09-19T12:29:35+00:00,September,Q3,263,0.5,25,-12.52894656,36.33075281
2020-09-19T12:29:34+00:00,September,Q3,263,0.5,68,-12.54264047,36.70660917
2020-09-16T13:37:05+00:00,September,Q3,260,0.75,85,-12.85315762,36.99529576
2020-09-22T13:20:29+00:00,September,Q3,266,0.75,98,-12.58879362,36.64789152
2020-09-19T13:26:58+00:00,September,Q3,263,0.5,86,-11.76421993,36.84914707
2020-09-21T01:08:16+00:00,September,Q3,265,0.5,15,-12.46170133,36.05866567
2020-09-16T13:37:33+00:00,September,Q3,260,0.75,87,-11.7351586,36.21516271
2020-09-26T12:54:29+00:00,September,Q3,270,0.75,367,-12.72123543,36.65735225
2020-09-19T13:26:40+00:00,September,Q3,263,0.75,28,-12.49173205,36.2031622
2020-09-17T13:14:26+00:00,September,Q3,261,0.5,25,-11.87746384,36.85051532
2020-09-16T13:37:17+00:00,September,Q3,260,0.5,28,-12.45127075,35.94330743
2020-09-16T13:37:13+00:00,September,Q3,260,0.5,4,-12.53160025,36.49054125
2020-09-20T01:13:27+00:00,September,Q3,264,0.75,117,-12.53193406,37.49825868
2020-09-17T13:14:27+00:00,September,Q3,261,0.5,71,-11.82380355,36.87644546
2020-09-20T01:13:27+00:00,September,Q3,264,0.5,123,-12.26819577,35.98867738
2020-09-19T13:26:49+00:00,September,Q3,263,0.75,332,-12.07903452,36.85961978
2020-09-16T13:37:31+00:00,September,Q3,260,0.5,16,-11.81377519,36.31246863
2020-09-18T00:25:57+00:00,September,Q3,262,0.5,20,-12.42808185,36.2424983
2020-09-16T13:37:30+00:00,September,Q3,260,0.5,21,-11.85406105,36.31285262
2020-09-20T12:11:17+00:00,September,Q3,264,0.75,64,-12.46184558,37.705938
2020-09-16T13:37:17+00:00,September,Q3,260,0.5,11,-12.38135082,36.38769391
2020-09-17T13:14:25+00:00,September,Q3,261,0.5,16,-11.9377935,36.72303125
2020-09-22T13:20:35+00:00,September,Q3,266,0.75,125,-12.29601822,36.76545456
2020-09-18T12:46:40+00:00,September,Q3,262,0.5,8,-12.05298014,36.99742571
2020-09-19T12:29:37+00:00,September,Q3,263,0.5,35,-12.40887829,36.39105171
2020-09-23T12:59:07+00:00,September,Q3,267,0.5,66,-12.60187078,36.48272811
2020-09-21T12:47:38+00:00,September,Q3,265,0.5,23,-12.73310827,36.433151
2020-09-18T13:42:17+00:00,September,Q3,262,0.5,30,-12.22450911,36.11543522
2020-09-18T12:46:32+00:00,September,Q3,262,0.5,12,-12.62631282,36.35644955
2020-09-23T12:59:14+00:00,September,Q3,267,0.5,95,-11.9515056,36.8208848
2020-09-17T13:14:22+00:00,September,Q3,261,0.5,28,-12.17978968,36.08810682
2020-09-20T13:09:13+00:00,September,Q3,264,0.5,123,-11.71417357,36.83111788
2020-09-24T13:31:29+00:00,September,Q3,268,0.75,269,-11.87754684,35.96316419
2020-09-18T12:46:34+00:00,September,Q3,262,0.5,31,-12.50027061,36.10420358
2020-09-21T12:47:40+00:00,September,Q3,265,0.5,42,-12.59427275,36.35405375
2020-09-22T00:34:12+00:00,September,Q3,266,0.75,153,-11.48067308,37.83639023
2020-09-19T13:27:01+00:00,September,Q3,263,0.5,48,-11.68955432,36.47405991
2020-09-17T13:14:10+00:00,September,Q3,261,0.5,7,-12.60161243,36.26765271
2020-09-21T12:16:14+00:00,September,Q3,265,0.5,28,-12.16563931,35.97889685
2020-09-18T12:46:30+00:00,September,Q3,262,0.5,32,-12.49872225,37.65235172
2020-09-22T13:20:28+00:00,September,Q3,266,0.5,72,-12.70363558,36.45423167
2020-09-18T00:25:57+00:00,September,Q3,262,0.75,19,-12.60480747,37.29224468
2020-09-20T01:28:59+00:00,September,Q3,264,0.75,29,-13.13054817,36.16904067
2020-09-20T01:13:25+00:00,September,Q3,264,0.5,54,-12.06254036,37.18667524
2020-09-18T00:25:57+00:00,September,Q3,262,0.5,9,-12.66721233,37.32088233
2020-09-19T12:29:41+00:00,September,Q3,263,0.5,19,-11.91797681,37.23751756
2020-09-22T13:20:31+00:00,September,Q3,266,0.75,171,-12.48425826,36.69044431
2020-09-20T01:28:56+00:00,September,Q3,264,0.5,51,-12.3448535,36.344267
2020-09-19T13:26:42+00:00,September,Q3,263,0.5,29,-12.41415833,36.44866122
2020-09-19T13:26:27+00:00,September,Q3,263,0.5,20,-12.878781,36.88428581
2020-09-19T13:26:32+00:00,September,Q3,263,0.75,14,-12.59411921,37.24016936
2020-09-18T01:48:41+00:00,September,Q3,262,0.5,7,-11.76031814,37.97204143
2020-09-19T13:26:47+00:00,September,Q3,263,0.5,23,-12.32199596,36.07806026
2020-09-18T13:42:13+00:00,September,Q3,262,0.5,9,-12.11074911,37.05692244
2020-09-19T13:26:58+00:00,September,Q3,263,0.5,30,-11.63311077,37.6276338
2020-09-19T13:26:44+00:00,September,Q3,263,0.5,36,-12.07492606,37.90729764
2020-09-21T01:08:16+00:00,September,Q3,265,0.75,21,-12.245406,36.28910905
2020-09-21T01:08:16+00:00,September,Q3,265,0.5,46,-12.58669252,37.19016358
2020-09-19T13:26:34+00:00,September,Q3,263,0.5,32,-12.69016253,36.49938109
2020-09-21T13:34:36+00:00,September,Q3,265,0.75,104,-11.99087769,36.98502003
2020-09-22T12:22:31+00:00,September,Q3,266,0.5,79,-12.333129,36.225489
2020-09-23T09:26:35+00:00,September,Q3,267,0.75,77,-12.72096481,36.27100796
2020-09-19T13:26:49+00:00,September,Q3,263,0.5,67,-12.29066639,35.94769316
2020-10-08T00:52:08+00:00,October,Q4,,0.75,2562,-12.24017103,36.65631555
2020-09-19T13:26:56+00:00,September,Q3,263,0.5,14,-11.81501407,36.91790021
2020-09-21T00:52:29+00:00,September,Q3,265,0.75,63,-12.20476614,35.89438093
2020-09-19T09:24:08+00:00,September,Q3,263,0.5,6,-12.43114567,36.75135933
2020-09-21T01:08:15+00:00,September,Q3,265,0.5,8,-12.1466532,37.6099664
2020-09-24T13:31:28+00:00,September,Q3,268,0.75,131,-11.55570449,38.04129382
2020-09-20T13:08:56+00:00,September,Q3,264,0.5,21,-12.57558695,36.1510831
2020-09-25T13:12:41+00:00,September,Q3,269,0.75,61,-12.30091889,36.13941389
2020-09-24T13:30:54+00:00,September,Q3,268,0.5,65,-12.89612145,36.87566591
2020-09-19T13:26:31+00:00,September,Q3,263,0.5,20,-12.8500949,36.1043868
2020-09-20T13:09:01+00:00,September,Q3,264,0.5,26,-12.39154423,36.17471473
2020-09-20T13:08:58+00:00,September,Q3,264,0.5,20,-12.45572495,36.1430786
2020-09-21T13:34:30+00:00,September,Q3,265,0.5,13,-12.4709505,36.0074745
2020-09-21T12:35:09+00:00,September,Q3,265,0.75,24,-11.60139547,37.73221716
2020-09-21T12:47:42+00:00,September,Q3,265,0.5,15,-12.46842725,36.25331267
2020-09-28T00:40:08+00:00,September,Q3,272,0.75,669,-11.45750194,37.99567285
2020-09-22T13:20:31+00:00,September,Q3,266,0.5,33,-12.53925517,36.56387631
2020-09-20T01:28:57+00:00,September,Q3,264,0.5,7,-12.47374043,36.18145343
2020-09-27T00:50:49+00:00,September,Q3,271,0.75,410,-12.17294862,38.41580462
2020-09-20T13:08:48+00:00,September,Q3,264,0.5,63,-12.76222459,37.02032698
2020-09-25T08:47:59+00:00,September,Q3,269,0.75,82,-12.77678116,36.49928388
2020-09-24T12:38:49+00:00,September,Q3,268,0.5,36,-12.05135567,36.97571
2020-10-07T01:07:38+00:00,October,Q3,,0.75,1780,-12.15744936,37.47896279
2020-09-22T12:26:35+00:00,September,Q3,266,0.5,31,-11.70208833,36.14871505
2020-10-07T01:07:38+00:00,October,Q3,,0.75,1994,-11.96699288,36.3295855
2020-09-21T13:34:26+00:00,September,Q3,265,0.5,50,-12.38712424,37.64891536
2020-09-22T13:20:28+00:00,September,Q3,266,0.5,44,-12.68845184,36.31051687
2020-09-21T13:34:48+00:00,September,Q3,265,0.5,38,-11.61414437,36.16296455
2020-09-24T13:30:56+00:00,September,Q3,268,0.75,130,-12.9375464,36.42667933
2020-10-06T13:55:55+00:00,October,Q3,,0.75,779,-13.00499708,36.19966769
2020-09-22T00:49:39+00:00,September,Q3,266,0.5,35,-11.75585,36.23586003
2020-09-22T13:20:45+00:00,September,Q3,266,0.75,14,-11.74129664,36.63868814
2020-09-23T01:50:24+00:00,September,Q3,267,0.75,138,-11.48033119,35.90601437
2020-09-22T13:20:38+00:00,September,Q3,266,0.5,7,-12.08304957,37.04501157
2020-09-26T01:07:55+00:00,September,Q3,270,0.75,119,-12.0820965,37.26177957
2020-09-23T12:59:06+00:00,September,Q3,267,0.5,31,-12.67879531,36.26825685
2020-09-22T13:20:28+00:00,September,Q3,266,0.5,20,-12.6810463,36.41029835
2020-09-21T13:34:18+00:00,September,Q3,265,0.5,21,-12.98591705,36.68886857
2020-10-01T12:52:03+00:00,October,Q3,,0.75,269,-13.02416783,36.88406177
2020-09-21T13:34:23+00:00,September,Q3,265,0.5,11,-12.49297855,37.662833
2020-09-21T13:34:41+00:00,September,Q3,265,0.5,11,-11.56751173,37.97811545
2020-09-22T21:08:39+00:00,September,Q3,266,0.5,34,-12.71117071,36.74822609
2020-09-23T01:50:24+00:00,September,Q3,267,0.5,18,-11.66792556,35.90285511
2020-09-21T13:34:44+00:00,September,Q3,265,0.5,9,-11.79073133,36.24983789
2020-09-21T13:34:35+00:00,September,Q3,265,0.5,7,-12.14324086,36.463732
2020-09-27T00:40:21+00:00,September,Q3,271,0.75,41,-12.51936529,36.49682886
2020-09-24T00:42:49+00:00,September,Q3,268,0.5,17,-12.3488311,38.3211381
2020-09-22T00:49:41+00:00,September,Q3,266,0.75,16,-12.77648656,37.09167025
2020-09-24T13:30:59+00:00,September,Q3,268,0.5,19,-12.78665667,36.40585167
2020-09-27T00:50:49+00:00,September,Q3,271,0.75,124,-11.92114192,37.71300654
2020-09-22T13:20:29+00:00,September,Q3,266,0.5,6,-12.58869717,36.60135267
2020-09-23T12:59:04+00:00,September,Q3,267,0.5,11,-12.93066909,36.77810545
2020-09-23T01:50:24+00:00,September,Q3,267,0.5,19,-11.81612947,38.13743295
2020-09-26T14:04:33+00:00,September,Q3,270,0.5,24,-12.46630827,36.03229145
2020-09-25T13:12:25+00:00,September,Q3,269,0.75,306,-12.75300755,37.42030496
2020-09-25T12:21:02+00:00,September,Q3,269,0.5,11,-12.15592,38.54042189
2020-09-27T13:25:31+00:00,September,Q3,271,0.75,174,-12.52018094,36.02338312
2020-09-26T14:04:33+00:00,September,Q3,270,0.5,32,-12.47412792,36.27980542
2020-09-23T01:50:28+00:00,September,Q3,267,0.5,8,-12.27547675,36.17314763
2020-09-24T12:38:43+00:00,September,Q3,268,0.75,25,-12.4289544,37.56415108
2020-09-24T13:31:01+00:00,September,Q3,268,0.5,23,-12.65660468,36.59898682
2020-09-26T12:54:41+00:00,September,Q3,270,0.5,24,-12.37259931,36.02798025
2020-09-25T13:12:34+00:00,September,Q3,269,0.75,146,-12.44064634,36.80532818
2020-09-23T21:20:56+00:00,September,Q3,267,0.75,39,-11.70215733,36.10700315
2020-09-26T13:41:16+00:00,September,Q3,270,0.75,66,-12.89419035,36.13041265
2020-10-07T01:07:38+00:00,October,Q3,,0.75,3267,-12.03385204,36.46918558
2020-09-25T13:12:47+00:00,September,Q3,269,0.75,42,-11.93796892,36.97467927
2020-09-24T12:38:49+00:00,September,Q3,268,0.5,15,-12.12399287,36.0311434
2020-09-27T13:25:31+00:00,September,Q3,271,0.5,35,-12.2041839,37.19487752
2020-09-26T01:07:54+00:00,September,Q3,270,0.75,48,-11.69330533,36.06021317
2020-09-27T13:25:30+00:00,September,Q3,271,0.5,41,-12.49848133,36.18639537
2020-09-25T01:24:43+00:00,September,Q3,269,0.5,30,-12.7570164,36.17501803
2020-09-26T12:54:39+00:00,September,Q3,270,0.5,31,-12.38910252,36.14781591
2020-09-25T12:21:03+00:00,September,Q3,269,0.75,42,-12.03148519,38.45542831
2020-09-25T13:12:44+00:00,September,Q3,269,0.5,7,-12.01202857,37.21646314
2020-09-27T12:32:48+00:00,September,Q3,271,0.5,29,-11.65114976,36.05284436
2020-09-27T13:25:32+00:00,September,Q3,271,0.5,193,-12.22402408,36.92214776
2020-09-24T13:31:24+00:00,September,Q3,268,0.5,59,-11.94374856,36.64662117
2020-09-25T13:12:53+00:00,September,Q3,269,0.75,76,-11.81401453,36.18569972
2020-09-27T13:25:42+00:00,September,Q3,271,0.75,195,-11.87716478,36.2086491
2020-09-25T13:12:50+00:00,September,Q3,269,0.5,19,-11.88323995,36.62088474
2020-09-24T13:31:18+00:00,September,Q3,268,0.5,31,-12.01856752,37.01871519
2020-09-28T00:40:10+00:00,September,Q3,272,0.5,61,-12.13710329,36.88564359
2020-09-27T13:25:33+00:00,September,Q3,271,0.75,57,-12.29810563,36.274918
2020-09-24T13:31:10+00:00,September,Q3,268,0.5,15,-12.40036547,36.21175153
2020-09-27T12:32:40+00:00,September,Q3,271,0.5,14,-12.51854229,36.06656429
2020-09-24T13:31:07+00:00,September,Q3,268,0.5,11,-12.49294236,36.23134609
2020-09-24T13:31:03+00:00,September,Q3,268,0.5,19,-12.62030053,36.50784032
2020-09-24T13:31:01+00:00,September,Q3,268,0.5,14,-12.67275014,36.55401179
2020-09-26T12:54:28+00:00,September,Q3,270,0.5,32,-12.80158938,36.28552427
2020-09-27T13:25:30+00:00,September,Q3,271,0.5,20,-12.455245,36.16999043
2020-09-24T13:31:04+00:00,September,Q3,268,0.5,13,-12.63218262,36.21697246
2020-09-24T13:30:59+00:00,September,Q3,268,0.5,7,-12.818834,36.32638429
2020-09-24T13:31:06+00:00,September,Q3,268,0.5,9,-12.49723889,36.34642711
2020-09-27T13:25:28+00:00,September,Q3,271,0.5,26,-12.60984582,36.18095814
2020-09-26T14:04:32+00:00,September,Q3,270,0.5,19,-12.638035,36.693473
2020-09-27T12:32:40+00:00,September,Q3,271,0.5,12,-12.5565806,36.1517071
2020-09-26T12:54:49+00:00,September,Q3,270,0.5,37,-11.96051878,36.78554535
2020-09-27T13:25:32+00:00,September,Q3,271,0.5,16,-12.2725006,36.59712
2020-09-27T00:50:49+00:00,September,Q3,271,0.75,114,-11.91637874,36.58489773
2020-09-27T13:25:37+00:00,September,Q3,271,0.5,102,-12.1689163,35.88357259
2020-09-25T13:12:36+00:00,September,Q3,269,0.5,10,-12.4751785,36.0963871
2020-09-26T12:54:45+00:00,September,Q3,270,0.5,6,-12.08442783,36.92759467
2020-10-07T01:07:38+00:00,October,Q4,281,0.75,445,-12.04174281,37.63976536
2020-09-30T01:27:15+00:00,September,Q3,274,0.5,26,-12.5466685,36.4989435
2020-09-26T14:04:33+00:00,September,Q3,270,0.5,13,-12.35127085,36.42040015
2020-10-01T12:06:38+00:00,October,Q4,275,0.75,295,-12.08291809,36.69838918
2020-09-27T13:25:33+00:00,September,Q3,271,0.75,50,-12.26785589,36.3777206
2020-09-25T13:12:42+00:00,September,Q3,269,0.5,117,-12.29602914,35.90145081
2020-09-28T13:07:08+00:00,September,Q3,272,0.75,123,-11.74356893,36.06329309
2020-09-25T21:16:46+00:00,September,Q3,269,0.5,5,-12.6639242,36.4507516
2020-09-27T00:50:52+00:00,September,Q3,271,0.5,18,-12.33071817,36.00817189
2020-09-27T13:25:22+00:00,September,Q3,271,0.75,56,-12.66467048,37.5231955
2020-09-27T00:50:52+00:00,September,Q3,271,0.5,15,-12.49431907,36.4347092
2020-09-26T12:54:47+00:00,September,Q3,270,0.5,7,-12.00878529,36.96093586
2020-10-01T01:12:37+00:00,October,Q4,275,0.75,120,-12.46383851,36.45126195
2020-09-26T14:04:34+00:00,September,Q3,270,0.5,25,-12.05518752,36.6230578
2020-09-26T14:04:31+00:00,September,Q3,270,0.5,5,-12.842394,36.2550192
2020-09-29T12:47:44+00:00,September,Q3,273,0.75,19,-12.681539,36.30308563
2020-09-27T12:32:37+00:00,September,Q3,271,0.5,21,-12.74757019,36.24558348
2020-09-26T14:04:31+00:00,September,Q3,270,0.5,10,-12.7712227,36.3695312
2020-09-27T13:25:34+00:00,September,Q3,271,0.5,40,-12.25239925,36.18916573
2020-09-26T14:04:34+00:00,September,Q3,270,0.5,10,-12.2562207,35.9961254
2020-09-27T13:25:37+00:00,September,Q3,271,0.5,8,-11.99707775,36.91687113
2020-10-01T13:00:26+00:00,October,Q4,275,0.75,373,-11.9942561,38.13034975
2020-10-05T13:21:38+00:00,October,Q4,279,0.75,571,-12.79661783,36.52575252
2020-10-03T13:11:36+00:00,October,Q4,277,0.75,164,-12.32451543,36.89030727
2020-09-27T21:15:22+00:00,September,Q3,271,0.75,25,-11.8885474,38.75479392
2020-10-03T09:35:04+00:00,October,Q4,277,0.75,89,-13.06435589,36.16704778
2020-10-07T12:43:19+00:00,October,Q4,281,0.75,79,-12.6155245,36.5918885
2020-10-07T01:07:38+00:00,October,Q4,281,0.75,391,-12.09601452,35.91979463
2020-10-01T12:06:37+00:00,October,Q4,275,0.5,18,-12.6675381,36.5509556
2020-09-28T13:06:56+00:00,September,Q3,272,0.5,40,-12.77719548,36.46316733
2020-10-02T12:39:10+00:00,October,Q4,276,0.75,78,-11.68522036,36.14266045
2020-10-07T00:32:27+00:00,October,Q4,281,0.75,498,-12.92575737,36.21004971
2020-10-12T13:21:45+00:00,October,Q4,286,0.75,221,-11.74858282,36.38692171
2020-10-01T13:00:16+00:00,October,Q4,275,0.5,9,-12.70207988,36.85629325
2020-10-01T01:12:35+00:00,October,Q4,275,0.75,40,-11.83655406,36.36732997
2020-10-01T13:00:19+00:00,October,Q4,275,0.5,12,-12.5873535,36.68926775
2020-10-03T13:11:31+00:00,October,Q4,277,0.75,341,-12.64658128,36.72730744
2020-10-03T13:11:50+00:00,October,Q4,277,0.75,93,-11.7962806,36.71736
2020-09-29T21:35:46+00:00,September,Q3,303,0.5,17,-11.61623653,38.66693306
2020-10-01T01:19:19+00:00,October,Q4,275,0.5,11,-12.32665073,38.473026
2020-09-30T13:30:12+00:00,September,Q3,273,0.5,26,-12.87098858,36.80216185
2020-10-03T13:11:39+00:00,October,Q4,277,0.5,84,-12.189111,37.08457206
2020-10-08T12:21:59+00:00,October,Q4,278,0.75,760,-11.80001666,35.8708435
2020-10-07T01:07:38+00:00,October,Q4,277,0.75,158,-12.3550818,37.86980173
2020-10-01T11:23:55+00:00,October,Q4,275,0.5,5,-12.1340636,36.1531944
2020-10-02T13:27:09+00:00,October,Q4,276,0.5,36,-12.562456,36.621286
2020-10-05T13:21:40+00:00,October,Q4,279,0.5,52,-12.78052836,36.22722955
2020-10-03T13:11:32+00:00,October,Q4,277,0.5,33,-12.66492795,36.2266231
2020-10-07T12:43:18+00:00,October,Q4,281,0.75,674,-12.95124755,36.34379078
2020-10-01T13:00:18+00:00,October,Q4,275,0.5,17,-12.63418941,36.47776229
2020-10-06T13:56:05+00:00,October,Q4,280,0.5,110,-12.48056619,36.22615981
2020-10-07T12:18:09+00:00,October,Q4,281,0.75,181,-12.55811595,36.15634653
2020-10-01T12:06:38+00:00,October,Q4,275,0.5,8,-11.875432,38.73633425
2020-09-30T13:30:13+00:00,September,Q3,274,0.75,118,-12.59159858,37.73129196
2020-10-02T01:03:06+00:00,October,Q4,276,0.5,22,-12.70919332,36.78830518
2020-09-30T13:30:23+00:00,September,Q3,274,0.5,4,-11.8856215,38.6935375
2020-09-30T13:30:21+00:00,September,Q3,274,0.5,21,-12.21377267,37.66047681
2020-10-02T01:03:05+00:00,October,Q4,276,0.5,12,-12.43958733,38.01870658
2020-10-06T13:56:09+00:00,October,Q4,280,0.5,67,-12.37339193,35.97014943
2020-09-30T13:30:23+00:00,September,Q3,274,0.5,11,-12.10517836,37.50472373
2020-09-30T13:30:17+00:00,September,Q3,274,0.5,9,-12.602476,36.28622511
2020-10-01T13:00:19+00:00,October,Q4,275,0.5,20,-12.5750693,36.51613965
2020-10-01T13:00:19+00:00,October,Q4,275,0.5,19,-12.29149658,38.44494621
2020-10-06T13:56:13+00:00,October,Q4,280,0.75,158,-12.16664667,36.09077567
2020-09-30T13:30:27+00:00,September,Q3,274,0.5,11,-12.11300564,36.17805073
2020-10-06T01:27:58+00:00,October,Q4,280,0.75,59,-12.07388114,37.6614085
2020-10-05T13:21:44+00:00,October,Q4,279,0.5,49,-12.62931686,36.060245
2020-10-03T13:11:28+00:00,October,Q4,277,0.5,21,-12.81392669,36.348122
2020-10-04T12:50:36+00:00,October,Q4,278,0.5,35,-12.51336982,36.01500612
2020-10-05T13:21:42+00:00,October,Q4,279,0.75,49,-12.64590362,36.33678962
2020-10-05T13:21:43+00:00,October,Q4,279,0.5,36,-12.59645214,36.37506564
2020-10-04T12:50:33+00:00,October,Q4,278,0.5,62,-12.63047241,36.40995563
2020-10-02T13:27:16+00:00,October,Q4,276,0.5,74,-12.21199984,37.12276514
2020-10-01T13:42:37+00:00,October,Q4,275,0.75,23,-12.27530948,36.10131239
2020-10-02T13:27:04+00:00,October,Q4,276,0.5,19,-12.61544326,37.68396374
2020-10-03T13:11:38+00:00,October,Q4,277,0.5,64,-12.20371507,37.22801809
2020-10-07T13:45:33+00:00,October,Q4,281,0.75,1206,-12.00217148,35.95622981
2020-10-06T01:28:00+00:00,October,Q4,280,0.5,40,-12.53207075,36.366267
2020-10-01T13:42:34+00:00,October,Q4,275,0.5,18,-12.43938139,36.20554472
2020-10-04T12:50:35+00:00,October,Q4,278,0.5,6,-12.574306,36.0165655
2020-10-05T13:21:33+00:00,October,Q4,279,0.75,100,-13.11655125,36.31411738
2020-10-06T13:56:02+00:00,October,Q4,280,0.5,87,-12.54031396,36.63903471
2020-10-03T12:37:57+00:00,October,Q4,277,0.5,11,-12.44556329,36.080259
2020-10-03T00:45:22+00:00,October,Q4,277,0.5,38,-12.48139642,37.99498292
2020-10-03T13:11:30+00:00,October,Q4,277,0.5,54,-12.5085942,37.5328205
2020-10-08T00:36:54+00:00,October,Q4,282,0.5,194,-12.09841462,37.40032085
2020-10-05T12:24:07+00:00,October,Q4,279,0.5,25,-12.19962988,35.97814663
2020-10-05T12:24:05+00:00,October,Q4,279,0.5,82,-12.154714,37.302673
2020-10-02T13:27:14+00:00,October,Q4,276,0.5,19,-12.39348979,36.38560768
2020-10-06T13:56:00+00:00,October,Q4,280,0.5,34,-12.729005,36.253826
2020-10-04T12:50:40+00:00,October,Q4,278,0.5,13,-12.15577178,37.032263
2020-10-03T02:22:31+00:00,October,Q4,277,0.75,25,-12.86145884,36.86436828
2020-10-06T13:56:03+00:00,October,Q4,280,0.75,89,-12.53365743,36.43907208
2020-10-05T12:39:46+00:00,October,Q4,279,0.5,13,-12.70732513,36.0864405
2020-10-06T13:56:02+00:00,October,Q4,280,0.5,24,-12.58144214,36.32558957
2020-10-02T13:27:06+00:00,October,Q4,276,0.75,26,-12.83305027,36.08814973
2020-10-06T13:56:20+00:00,October,Q4,280,0.75,133,-11.7715027,36.16996391
2020-10-04T12:50:48+00:00,October,Q4,278,0.5,26,-11.7512585,36.70655758
2020-10-03T21:29:05+00:00,October,Q4,277,0.5,9,-12.41652389,36.16763411
2020-10-04T12:50:36+00:00,October,Q4,278,0.5,9,-12.47310078,36.19109756
2020-10-04T12:50:49+00:00,October,Q4,278,0.75,35,-11.48868949,38.10984414
2020-10-04T00:22:31+00:00,October,Q4,278,0.5,23,-11.82567604,36.29932678
2020-10-05T13:21:57+00:00,October,Q4,279,0.5,12,-12.02563178,36.10060767
2020-10-04T12:50:40+00:00,October,Q4,278,0.75,26,-12.23910635,36.35619038
2020-10-04T00:22:31+00:00,October,Q4,278,0.5,20,-12.29845285,38.08737755
2020-10-04T12:50:34+00:00,October,Q4,278,0.5,10,-12.5747298,36.199467
